DOI,Year,Title,Journal,Reason
10.1016/j.energy.2021.122273,2022,Trade-off between accuracy and fairness of data-driven building and indoor environment models: A comparative study of pre-processing methods,Energy,Eliminated – unclear/other
10.1016/j.buildenv.2022.109279,2022,Data-driven load profile modelling for advanced measurement and verification (M&V) in a fully electrified building,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2022.112204,2022,The generalizability of pre-processing techniques on the accuracy and fairness of data-driven building models: A case study,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jclepro.2022.131602,2022,A data-driven framework for abnormally high building energy demand detection with weather and block morphology at community scale,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.enbuild.2022.112238,2022,Does a knowledge gap contribute to the performance gap? Interviews with building operators to identify how data-driven insights are interpreted,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jclepro.2022.130615,2022,Data-driven assessment of room air conditioner efficiency for saving energy,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.energy.2022.124278,2022,A data-driven framework for characterising building archetypes: A mixed effects modelling approach,Energy,Eliminated – unclear/other
10.1016/j.energy.2022.125029,2022,Energy consumption optimization of building air conditioning system via combining the parallel temporal convolutional neural network and adaptive opposition-learning chimp algorithm,Energy,Eliminated – unclear/other
10.1016/j.apenergy.2022.119949,2022,Data-driven two-step identification of building thermal characteristics: A case study of office building,Applied Energy,Eliminated – unclear/other
10.1016/j.enbenv.2021.05.003,2022,Can building orientation perturb micro-climatic conditions inside classrooms located in hot-humid climatic condition?,Energy and Built Environment,Eliminated – unclear/other
10.1016/j.apenergy.2022.119574,2022,Analysis of precooling optimization for residential buildings,Applied Energy,Eliminated – unclear/other
10.1016/j.enbuild.2022.112227,2022,An evolving learning method —growing Gaussian mixture regression—for modeling passive chilled beam systems in buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.111955,2022,Multi-objective optimization of setpoint temperature of thermostats in residential buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2022.108995,2022,On the assessment of the heat transfer coefficients on building components: A comparison between modeled and experimental data,Building and Environment,Eliminated – unclear/other
10.1016/j.buildenv.2021.108710,2022,Research on risk scorecard of sick building syndrome based on machine learning,Building and Environment,Eliminated – unclear/other
10.1016/j.jobe.2022.104759,2022,Actual energy performance and indoor climate in Finnish NZEB daycare and school buildings,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.apenergy.2021.118211,2022,Building performance optimization for university dormitory through integration of digital gene map into multi-objective genetic algorithm,Applied Energy,Eliminated – unclear/other
10.1016/j.energy.2022.123971,2022,Energy efficiency improvement by using hygrothermal diagnostics algorithm for historical religious buildings,Energy,Eliminated – unclear/other
10.1016/j.buildenv.2022.109175,2022,Course timetable optimization for a university teaching building considering the building energy efficiency and time-varying thermal perception of students,Building and Environment,Eliminated – unclear/other
10.1016/j.enbuild.2022.112173,2022,A three-stage decision-making process for cost-effective passive solutions in office buildings in the hot summer and cold winter zone in China,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.112096,2022,ALDI++: Automatic and parameter-less discord and outlier detection for building energy load profiles,Energy and Buildings,Eliminated – unclear/other
10.1016/j.rser.2022.112703,2022,Intelligent optimization framework of near zero energy consumption building performance based on a hybrid machine learning algorithm,Renewable and Sustainable Energy Reviews,Eliminated – unclear/other
10.1016/j.enbuild.2022.112053,2022,"Energy, comfort, and environmental assessment of passive techniques integrated into low-energy residential buildings in semi-arid climate",Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2022.104160,2022,A heuristic algorithm for optimal load splitting in hybrid thermally activated building systems,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.enbuild.2022.112026,2022,Empowering saving energy at home through serious games on thermostat interfaces,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.111901,2022,Energy and thermal performance of a typical rammed earth residential building in Western Australia,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.111709,2022,Distributed Diagnosis of Sensor and Actuator Faults in Air Handling Units in Multi-Zone Buildings: A Model-Based Approach,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2022.109275,2022,A virtual meter-based visualization tool to present energy flows in multiple zone variable air volume air handling unit systems,Building and Environment,Eliminated – unclear/other
10.1016/j.energy.2022.124357,2022,Analysis of energy demand in a residential building using TRNSYS,Energy,Eliminated – unclear/other
10.1016/j.jclepro.2022.131843,2022,Energy-saving effects of yard spaces considering spatiotemporal activity patterns of rural Chinese farm households,Journal of Cleaner Production,Eliminated – unclear/other
10.1016/j.apenergy.2021.118124,2022,Development and validation of a second-order thermal network model for residential buildings,Applied Energy,Eliminated – unclear/other
10.1016/j.enbuild.2022.112408,2022,Investigating the performance of machine learning models combined with different feature selection methods to estimate the energy consumption of buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.112448,2022,Quantifying the impact of personal comfort systems on thermal satisfaction and energy consumption in office buildings under different U.S. climates,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.111938,2022,The comfort and energy impact of overcooled buildings in warm climates,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2021.111657,2022,On the impact of user behaviour on heating energy consumption and indoor temperature in residential buildings,Energy and Buildings,Eliminated – unclear/other
10.1016/j.buildenv.2022.109032,2022,Supervised learning-based assessment of office layout satisfaction in academic buildings,Building and Environment,Eliminated – unclear/other
10.1016/j.autcon.2022.104578,2022,Virtual sensing in intelligent buildings and digitalization,Automation in Construction,Eliminated – unclear/other
10.1016/j.energy.2022.123104,2022,Buildings-to-distribution-network integration considering power transformer loading capability and distribution network reconfiguration,Energy,Eliminated – unclear/other
10.1016/j.enbuild.2022.112185,2022,Generation of sub-item load profiles for public buildings based on the conditional generative adversarial network and moving average method,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.111981,2022,Preliminary characterization of a dual-source passive building cooling system based on loop thermosyphon,Energy and Buildings,Eliminated – unclear/other
10.1016/j.enbuild.2022.112029,2022,Non-destructive techniques (NDT) for the diagnosis of heritage buildings: Traditional procedures and futures perspectives,Energy and Buildings,Eliminated – unclear/other
10.1016/j.jobe.2022.104951,2022,Performance assessment of ventilative and radiant cooling systems in office buildings during extreme weather conditions under a changing climate,Journal of Building Engineering,Eliminated – unclear/other
10.1016/j.buildenv.2022.109641,2022,A study on transfer learning in enhancing performance of building energy system fault diagnosis with extremely limited labeled data,Building and Environment,Eliminated – unclear/other
10.1016/j.energy.2022.125282,2022,Grey-box modelling and virtual sensors enabling continuous commissioning of hydronic floor heating,Energy,Eliminated – unclear/other
10.1016/j.jobe.2021.103534,2022,Smart sensors network for accurate indirect heat accounting in apartment buildings,Journal of Building Engineering,Eliminated – unclear/other
