file,scale,paradigms,model_hits,building_model_paradigms,building_model_paradigm_terms,system_model_paradigms,system_model_paradigm_terms,occupancy_model_paradigms,occupancy_model_paradigm_terms,climate_model_paradigms,climate_model_paradigm_terms,building_model_optim_methods,building_model_optim_objectives,building_model_optim_terms,system_model_optim_methods,system_model_optim_objectives,system_model_optim_terms,occupancy_model_optim_methods,occupancy_model_optim_objectives,occupancy_model_optim_terms,climate_model_optim_methods,climate_model_optim_objectives,climate_model_optim_terms,applications,kpis_all,kpi_primary,kpi_types,energy_waste_mentions,energy_waste_definition_found,energy_waste_sentences,energy_waste_definitions,kpi_tradeoff_groups,kpi_tradeoff_top_group,kpi_tradeoff_kpis_any,data_types,collected_data_resolution,sampling_mentions,model_development,model_inputs,input_resolutions_all,input_resolution_primary,online_learning_any,online_learning_components,doi_norm,DOI,Year,Title,Journal,in_csv1,in_csv2,match_type
10.1016_j.enbuild.2022.112362.json,building_model,greybox;blackbox,validated:0.75;appl:0.75;biotechnology:0.75;combined:0.75;convers:0.75;eng:0.75;hybrid:0.75;integrated:0.75;novel:0.75;zhou:0.75;advanced:0.75;ann:0.75;classification:0.75;data-driven:0.75;elimination:0.75;forecasting:0.75;k-nearest:0.75;knn:0.75;machine learning:0.75;ml:0.75,blackbox,forecasting,NM,NM,NM,NM,NM,NM,NM,energy;cost,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring;retrofit,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste,False,preamble: he occupants without heating the rest of the room to reduce energy waste. the variance of materials and air heat throughout the room,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:110834H;preamble:101H;preamble:5896S;preamble:108010S;preamble:1s;preamble:9.5min;preamble:17min;preamble:6.9s;preamble:1s;preamble:10min;preamble:15min;preamble:2021.110834H;preamble:1H;preamble:2539S;preamble:2021.108010S;preamble:daily;preamble:annual,exploration;feedback;management;occupancy;real-time;timetable;uncertainty,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM,10.1016/j.enbuild.2022.112362,10.1016/j.enbuild.2022.112362,2022,Cost-effective occupation dependant infrared zonal heating system for operational university buildings,Energy and Buildings,True,True,both
10.1016_j.enbuild.2022.112503.json,building_model,greybox;blackbox,co-simulation:0.75;energy simulation:0.75;energyplus:0.75;library:0.75;matlab:0.75;openstudio:0.75;appl:0.75;convers:0.75;eng:0.75;hybrid:0.75;integrated:0.75;mathematical:0.75;novel:0.75;rc:0.75;simplified:0.75;advanced:0.75;classification:0.75;developing:0.75;f1-score:0.75;hybrid model:0.75;machine learning:0.75;national:0.75;paspalj:0.75;similarity:0.75;statistical:0.75,whitebox;greybox;blackbox,matlab;simplified;developing,NM,NM,NM,NM,NM,NM,optimal_control;heuristic_metaheuristic;mathematical_programming,energy;comfort,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste,False,preamble: er shades are applied on windows in an effort to reduce the energy waste while maintaining human comfort [46]. fig. 11 a shows an in,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:14S;preamble:3805S;preamble:105537S;preamble:2H;preamble:4S;preamble:1s;preamble:30min;preamble:10min;preamble:5h;preamble:daily;preamble:annual,adjust;exploration;get;initialization;iteration;iteratively;management;nature;occupancy;profile;real-time;schedule;stochastic;update;updated;updating;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.enbuild.2022.112503,10.1016/j.enbuild.2022.112503,2022,Binary equilibrium optimizer: Theory and application in building optimal control problems,Energy and Buildings,True,True,both
10.1016_j.enbuild.2022.112542.json,building_model,greybox;blackbox,energyplus:0.75;mockup:0.75;physical models:1.50;python:0.75;appl:0.75;combined:0.75;data center:0.75;eng:0.75;hybrid:0.75;integrated:0.75;mathematical:0.75;thermal model:0.75;zheng:0.75;ann:0.75;estimation:0.75;lstm:0.75;machine learning:0.75;ml:0.75;national:0.75;neural network:0.75;recurrent:0.75;shrinkage:0.75;snapshot:0.75,greybox,combined;thermal model;appl,NM,NM,NM,NM,NM,NM,reinforcement_learning;optimal_control,energy,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring;retrofit,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste,False,preamble: gy consumption according to the current status quo to avoid energy waste on the cooling system. gao and jamidar [17] added machine l,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:1239H;preamble:749H;preamble:212H;preamble:609H;preamble:27H;preamble:107899H;preamble:907S;preamble:149H;preamble:1.5h;preamble:10min;preamble:1s;preamble:1H;preamble:200s;preamble:1239H;preamble:749H;preamble:212H;preamble:609H;preamble:27H;preamble:107899H;preamble:907S;preamble:149H;preamble:annual,adjust;deterministic;feedback;initialization;initialize;iteration;management;nature;real-time;regular;uncertainty;update;updated;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.enbuild.2022.112542,10.1016/j.enbuild.2022.112542,2022,Optimal energy management for air cooled server fans using Deep Reinforcement Learning control method,Energy and Buildings,True,True,both
10.1016_j.enbuild.2022.112548.json,building_model;system_model,whitebox;greybox;blackbox,black-box:1.50;black-box models:0.75;continuous-time:1.50;grey-box:1.50;grey-box model:1.50;physical models:0.75;python:0.75;white-box:0.75;appl:0.75;convers:0.75;describe:0.75;eng:0.75;filter:1.50;finite:0.75;advanced:0.75;data-driven:0.75;diagnosis:0.75;estimation:0.75;filtering:0.75;forecasting:0.75;kalman:0.75;machine learning:0.75;multivariate:0.75,greybox,state-space;grey-box;describe;state space;simplified,NM,NM,NM,NM,NM,NM,optimal_control,iaq_infection,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:2021S;preamble:3396S;preamble:79H;preamble:110225S;preamble:1h;preamble:3h;preamble:79H;preamble:110225S,dynamically;explicit;feedback;get;initialization;management;multivariate;nature;occupancy;profile;raw data;real-time;regular;stochastic;uncertain;update;updated;via,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM,10.1016/j.enbuild.2022.112548,10.1016/j.enbuild.2022.112548,2022,Model predictive control for dynamic indoor conditioning in practice,Energy and Buildings,True,True,both
10.1016_j.enbuild.2022.112584.json,building_model;system_model,whitebox;greybox;blackbox,crawley:0.75;energy simulation:0.75;energyplus:0.75;fisher:0.75;lawrie:0.75;library:0.75;mockup:0.75;modelica:0.75;nested:0.75;physics-based:1.50;appl:0.75;combined:0.75;data center:0.75;describe:0.75;eng:0.75;hybrid:0.75;hybrid models:0.75;integrated:0.75;novel:0.75;advanced:0.75;ann:0.75;classification:0.75;data-driven:0.75;data-driven approach:0.75;data-driven model:0.75;data-driven modeling:0.75;data-driven models:0.75;deep learning:0.75;developing:0.75,greybox,data-driven;describe;crawley;zhou;data-driven modeling;simplified;combined;state-space;data-driven models,blackbox,data-driven;data-driven models;crawley;zhou;data-driven modeling;deep learning,NM,NM,NM,NM,reinforcement_learning;optimal_control;mathematical_programming;heuristic_metaheuristic,demand_response,NM,reinforcement_learning;optimal_control,energy,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring;retrofit,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:199S;preamble:831S;preamble:48h;preamble:12h;preamble:48hour;preamble:12hour;preamble:48hour;preamble:02.007S;preamble:831S;preamble:hourly;preamble:weekly;preamble:monthly;preamble:annual,adjust;deep learning;deterministic;exploration;feedback;get;initialization;management;occupancy;pre-defined;probabilistic;replay;sampled;schedule;setpoints;stochastic;time-series;timely;uncertain;uncertainty;unsupervised;update;updated;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model;system_model,10.1016/j.enbuild.2022.112584,10.1016/j.enbuild.2022.112584,2022,Deep reinforcement learning control for non-stationary building energy management,Energy and Buildings,True,True,both
10.1016_j.enbuild.2022.112599.json,building_model,whitebox;blackbox,energyplus:0.75;equest:0.75;library:0.75;open-source:0.75;physics-based:2.25;python:0.75;trnsys:0.75;validated:0.75;appl:0.75;combined:0.75;integrated:0.75;linear model:1.50;data-driven:0.75;data-driven models:0.75;developing:0.75;estimation:0.75;linear regression:0.75;national:0.75;quantitative:0.75;regression:0.75,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;fdd;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:27S;preamble:306S;preamble:556S;preamble:5S;preamble:10h;preamble:1H;preamble:2H;preamble:2H;preamble:24h;preamble:4H;preamble:04.068S;preamble:306S;preamble:556S;preamble:5S;preamble:hourly;preamble:daily;preamble:annual,adjust;deterministic;exploration;management;occupancy;probabilistic;profile;programmed;regular;schedule;scheduled;setpoints;uncertain;uncertainty;update;updated;updating;weekday;weekend,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.enbuild.2022.112599,10.1016/j.enbuild.2022.112599,2023,Unlocking demand response in commercial buildings: Empirical response of commercial buildings to daily cooling set point adjustments,Energy and Buildings,True,True,both
10.1016_j.enbuild.2022.112616.json,building_model;occupancy_model,greybox;blackbox,matlab:0.75;appl:0.75;combined:0.75;describe:0.75;eng:0.75;hybrid:0.75;integrated:0.75;two-stage:0.75;zhou:0.75;advanced:0.75;classification:0.75;estimation:0.75;hybrid model:0.75;machine learning:0.75;neural network:0.75;transform:0.75,greybox;blackbox,describe;neural network,NM,NM,NM,NM,NM,NM,optimal_control;mathematical_programming;heuristic_metaheuristic,cost;carbon;demand_response,NM,NM,NM,NM,mathematical_programming;heuristic_metaheuristic;optimal_control,NM,NM,NM,NM,NM,energy flexibility;mpc;operation performance analysis;performance monitoring;retrofit,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;metering;occupancy,subhourly,preamble:102358S;preamble:2022S;preamble:139S;preamble:12h;preamble:daily,management;profile;real-time;schedule;scheduled;setpoints;stochastic;uncertainty;via,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.enbuild.2022.112616,10.1016/j.enbuild.2022.112616,2023,Optimal components capacity based multi-objective optimization and optimal scheduling based MPC-optimization algorithm in smart apartment buildings,Energy and Buildings,True,True,both
10.1016_j.enbuild.2022.112622.json,building_model,whitebox;greybox;blackbox,buhl:0.75;crawley:0.75;energy simulation:0.75;energyplus:0.75;fisher:0.75;glazer:0.75;liesen:0.75;new-generation:0.75;open-source:0.75;physics-based:2.25;appl:0.75;describe:0.75;integrated:0.75;physics-based model:0.75;purely:0.75;reduced-order:0.75;simplified:0.75;bethel:0.75;developing:0.75;estimation:0.75;leveraging:0.75;mixture:0.75;national:0.75;oak:0.75;quantitative:0.75;ridge:0.75,whitebox;greybox,physics-based;simplified;reduced-order;energyplus;physics-based model;describe,NM,NM,NM,NM,NM,NM,optimal_control,demand_response,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring;retrofit,15_min;daily;hourly;subhourly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:100539S;preamble:119571S;preamble:27S;preamble:497S;preamble:116027S;preamble:475S;preamble:22S;preamble:111384S;preamble:783H;preamble:30min;preamble:10min;preamble:100min;preamble:100539S;preamble:119571S;preamble:27S;preamble:497S;preamble:116027S;preamble:475S;preamble:22S;preamble:111384S;preamble:783H;preamble:15-min,adjust;management;nature;sampled;scheduled;setpoints;uncertainty,electric_load;electric_use;occupancy;weather,15_min;daily;hourly;subhourly,subhourly,yes,NM,10.1016/j.enbuild.2022.112622,10.1016/j.enbuild.2022.112622,2023,An experimental study on round-trip efficiency of a preheating control with a medium office building,Energy and Buildings,True,True,both
10.1016_j.enbuild.2022.112664.json,building_model,greybox;blackbox,black-box:1.50;energy simulation:0.75;energyplus:0.75;matlab:0.75;theater:0.75;validated:0.75;appl:0.75;combined:0.75;discrete-time:0.75;eng:0.75;finite:0.75;hybrid:0.75;integrated:0.75;novel:0.75;simplified:0.75;advanced:0.75;ann:0.75;autoregressive:0.75;data-driven:0.75;data-driven models:0.75;deep learning:0.75;forecasting:0.75;linear regression:0.75;machine learning:0.75;neural network:0.75,greybox,simplified;energyplus;validated;data-driven;data-driven models;matlab;forecasting;integrated,NM,NM,NM,NM,NM,NM,optimal_control;heuristic_metaheuristic,energy;comfort,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy;thermal_comfort,subhourly,preamble:115147S;preamble:112067H;preamble:2021H;preamble:107830S;preamble:358S;preamble:116648S;preamble:115147S;preamble:15min;preamble:24h;preamble:1h;preamble:24h;preamble:18.4s;preamble:18.4s;preamble:73.6h;preamble:24h;preamble:24h;preamble:24h;preamble:73.6h;preamble:18.4h;preamble:24h;preamble:115147S;preamble:112067H;preamble:2021H;preamble:107830S;preamble:358S;preamble:116648S;preamble:115147S;preamble:hourly;preamble:daily;preamble:monthly;preamble:annual,deep learning;deterministic;management;occupancy;real-time;schedule;stochastic;uncertainty;updated;via,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,building_model,10.1016/j.enbuild.2022.112664,10.1016/j.enbuild.2022.112664,2023,Optimizing space cooling of a nearly zero energy building via model predictive control: Energy cost <ce:italic>vs</ce:italic> comfort,Energy and Buildings,True,True,both
10.1016_j.enbuild.2022.112691.json,building_model,greybox;blackbox,matlab:0.75;describe:0.75;integrated:0.75;mathematical:0.75;zheng:0.75;zhou:0.75;classification:0.75;data-driven:0.75;leveraging:0.75;regression:0.75,greybox;blackbox,describe;regression,NM,NM,NM,NM,NM,NM,NM,energy;comfort;cost;demand_response,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;operation performance analysis;performance monitoring,daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,energy waste,False,"preamble: y and demand, reduce the peak-valley difference, and reduce energy waste. the ratio of the peak time slot of energy consumption and ",,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_temperature;metering;occupancy,subhourly,preamble:1289S;preamble:49450H;preamble:9249H;preamble:24h;preamble:24h;preamble:06.066S;preamble:2020.2979189H;preamble:2021.3050757H;preamble:monthly,iteration;iteratively;management;real-time;scheduled;updated,electric_load;electric_use;occupancy;weather,daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM,10.1016/j.enbuild.2022.112691,10.1016/j.enbuild.2022.112691,2023,Demand response scheduling algorithm for smart residential communities considering heterogeneous energy consumption,Energy and Buildings,True,True,both
10.1016_j.enbuild.2022.112728.json,building_model,greybox,energyplus:0.75;language:0.75;physics-based:2.25;combined:0.75;finite:0.75;integrated:0.75;novel:0.75;rc:0.75;rc model:0.75;simplified:0.75;developing:0.75;leveraging:0.75;national:0.75,greybox,rc;simplified;rc model,NM,NM,NM,NM,NM,NM,optimal_control,energy,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,,NM,,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:118S;preamble:235S;preamble:hourly;preamble:daily;preamble:annual,exploration;management;nature;profile;real-time;schedule;setpoints;via,electric_load;electric_use;occupancy;operation_schedules;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM,10.1016/j.enbuild.2022.112728,10.1016/j.enbuild.2022.112728,2023,Evaluating optimal control of active insulation and HVAC systems in residential buildings,Energy and Buildings,True,True,both
10.1016_j.enbuild.2022.112735.json,building_model,greybox;blackbox,continuous-time:1.50;matlab:0.75;appl:0.75;combined:0.75;convers:0.75;describe:0.75;discrete-time:0.75;eng:0.75;finite:0.75;integrated:0.75;mathematical:0.75;advanced:0.75;data-driven:0.75;developing:0.75;forecasting:0.75;national:0.75;prediction model:0.75;propagation:0.75;recursive:0.75,greybox,simplified;continuous-time;describe;novel;discrete-time,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,benchmarking;energy flexibility;mpc;operation performance analysis;performance monitoring,annual;daily;hourly;monthly;subhourly;yearly,subhourly,carbon_emissions;cost;energy_performance;flexibility;thermal_comfort,,False,,,energy_use|thermal_comfort,energy_use|thermal_comfort,energy_use;thermal_comfort,air_quality;air_temperature;environment;hvac_signals;metering;occupancy,subhourly,preamble:15H;preamble:7h;preamble:15min;preamble:15min;preamble:15min;preamble:15min;preamble:15min;preamble:04.108H;preamble:hourly;preamble:daily;preamble:annual,adjust;dynamically;management;profile;real-time;regular;setpoints;timetable;uncertainty,electric_load;electric_use;occupancy;weather,annual;daily;hourly;monthly;subhourly;yearly,subhourly,yes,NM,10.1016/j.enbuild.2022.112735,10.1016/j.enbuild.2022.112735,2023,An optimal operational scheduling model for energy-efficient building with dynamic heat loss prediction,Energy and Buildings,True,True,both
