DOI,Year,Title,_include_terms,_include_categories
10.1016/j.apenergy.2016.02.100,2017,Energy and comfort in contemporary open plan and traditional personal offices,energy,Target
10.1016/j.proeng.2017.10.213,2017,Thermal Performance of Building under Two Ideal Heating Patterns,building,Context
10.1016/j.jobe.2017.01.005,2017,Experimental validation of an energy model of a day surgery/procedure centre in Victoria,energy,Target
10.1016/j.proeng.2017.10.230,2017,Analysis on Building Thermal Environment and Energy Consumption for an Apartment in the Different Heating Modes,"building,energy","Context,Target"
10.1016/j.solener.2017.07.013,2017,A thermal periodic theory and experimental validation of building integrated semi-transparent photovoltaic thermal (BiSPVT) system,building,Context
10.1016/j.egypro.2017.08.245,2017,Evaporative cooling systems to improve internal comfort in industrial buildings,building,Context
10.1016/j.egypro.2017.12.676,2017,GETTING NATURE TO HELP IN ENERGY EFFICIENCY OF THE AIR CONDITIONING SYSTEM,"energy,energy efficiency",Target
10.1016/j.proeng.2017.04.271,2017,"Architecture for Refugees, Resilience Shelter Project: A Case Study Using Recycled Skis",,
10.1016/j.enbuild.2016.11.015,2017,Temperature and humidity adaptive control in multi-enclosed thermal zones under unexpected external disturbances,control,Application
10.1016/j.enbuild.2017.07.083,2017,Transformation of a university building into a zero energy building in Mediterranean climate,"building,energy","Context,Target"
10.1016/j.egypro.2017.07.465,2017,Development of a generic model-assisted control algorithm for building HVAC systems,"building,control","Application,Context"
10.1016/j.buildenv.2017.09.019,2017,Determination of an acceptable comfort zone for apartment occupants in South Korea: An empirical analysis of cooling operation,operation,Application
10.1016/j.enbuild.2016.11.038,2017,Assessing the impacts of real-time occupancy state transitions on building heating/cooling loads,building,Context
10.1016/j.enbuild.2017.04.013,2017,Using radiant cooling desk for maintaining comfort in hot environment,,
10.1016/j.buildenv.2016.12.027,2017,A methodology to evaluate the indoor natural ventilation in hot climates: Heat Balance Index,,
10.1016/j.egypro.2017.03.213,2017,Outdoor Comfort: The ENVI-BUG tool to Evaluate PMV Values Output Comfort Point by Point,,
10.1016/j.energy.2017.07.008,2017,Detection of non-technical losses in smart meter data based on load curve profiling and time series analysis,,
10.1016/j.egypro.2016.12.153,2017,Thermal Behaviour of a Dwelling Heated by Different Heating Systems,,
10.1016/j.enbuild.2017.09.031,2017,Thermal performance of CaCl<ce:inf loc=post>2</ce:inf>·6H<ce:inf loc=post>2</ce:inf>O/expanded perlite composite phase change boards embedded in aluminous gusset plates for building energy conservation,"building,energy","Context,Target"
10.1016/j.buildenv.2017.02.009,2017,Experimental and numerical study of the effects of acoustic sound absorbers on the cooling performance of Thermally Active Building Systems,building,Context
10.1016/j.egypro.2017.03.864,2017,Performance of UK Dwellings in Projected Future Climates,,
10.1016/j.buildenv.2017.06.018,2017,Temporarily occupied space with metabolic-rate-initiated thermal overshoots—A case study in railway stations in transition seasons,,
10.1016/j.enbuild.2017.06.011,2017,Development of a simplified resistance and capacitance (RC)-network model for pipe-embedded concrete radiant floors,,
10.1016/j.egypro.2017.03.1127,2017,Experimental Study for the Integration of an Innovative Air Distribution System in Operating Rooms,,
10.1016/j.egypro.2017.03.201,2017,Refurbishing an Existing Apartment Block in Mediterranean Climate: Towards the Passivhaus Standard,,
10.1016/j.energy.2017.03.083,2017,Design and control optimisation of adaptive insulation systems for office buildings. Part 1: Adaptive technologies and simulation framework,"building,control","Application,Context"
10.1016/j.egypro.2017.07.328,2017,"Determining air-conditioning usage patterns in Singapore from distributed, portable sensors",,
10.1016/j.egypro.2017.09.703,2017,Energy efficient HVAC control in historical buildings: a case study for the Amsterdam Museum,"building,energy,control","Application,Context,Target"
10.1016/j.egypro.2017.09.642,2017,First steps towards low energy buildings: how far are Chilean dwellings from nearly zero-energy performances?,"building,energy,energy performance","Context,Target"
10.1016/j.apenergy.2016.11.092,2017,Hardware in the loop test bench using Modelica: A platform to test and improve the control of heating systems,control,Application
10.1016/j.apenergy.2017.05.017,2017,Establishment of an optimal occupant behavior considering the energy consumption and indoor environmental quality by region,energy,Target
10.1016/j.buildenv.2017.06.011,2017,Numerical investigation of height impact of local exhaust combined with an office work station on energy saving and indoor environment,energy,Target
10.1016/j.egypro.2017.09.629,2017,Method to divide heating energy in energy efficient building without direct measuring,"building,energy","Context,Target"
10.1016/j.applthermaleng.2016.10.193,2017,Experimental study on the change in driver’s physiological signals in automobile HVAC system under Full load condition,,
10.1016/j.applthermaleng.2016.11.141,2017,Challenges of implementing economic model predictive control strategy for buildings interacting with smart energy systems,"building,energy,control,predictive control","Application,Context,Target"
10.1016/j.applthermaleng.2016.11.089,2017,The analysis of microclimate parameters in the classrooms located in different climate zones,,
10.1016/j.apenergy.2016.12.103,2017,Impact of outdoor PM2.5 on natural ventilation usability in California’s nondomestic buildings,building,Context
10.1016/j.egypro.2017.03.587,2017,HVAC Energy Saving in IPS-enabled Large Space: An Occupancy Distribution Based Demand-driven Control Approach,"energy,control","Application,Target"
10.1016/j.solener.2017.05.086,2017,A thermal model of hybrid cooling systems for building integrated semitransparent photovoltaic thermal system,building,Context
10.1016/j.enbuild.2017.06.064,2017,"Role of atrium geometry in building energy consumption: The case of a fully air-conditioned enclosed atrium in cold climates, China","building,energy","Context,Target"
10.1016/j.egypro.2017.07.291,2017,Correlation between energy efficiency in buildings and comfort of the users,"building,energy,energy efficiency","Context,Target"
10.1016/j.jobe.2017.07.013,2017,Measured and simulated thermal behaviour in rammed earth houses in a hot-arid climate. Part B: Comfort,,
10.1016/j.egypro.2017.07.442,2017,Examining Architectural Air and Temperature with Novel Sensing Techniques,,
10.1016/j.egypro.2017.03.173,2017,Performance Assessment of Desiccant air Conditioning System in an Institutional Building in Subtropical Climate,building,Context
10.1016/j.proeng.2017.10.092,2017,One-year Field Study on Indoor Environment of Huizhou Traditional Vernacular Dwellings in China,,
10.1016/j.egypro.2017.03.594,2017,Investigation of the Demand Response Potentials of Residential Air Conditioners Using Grey-box Room Thermal Model,demand response,Application
10.1016/j.buildenv.2016.12.029,2017,On the minimal thermal habitability conditions in low income dwellings in Spain for a new definition of fuel poverty,,
10.1016/j.enbuild.2017.03.025,2017,Passive house analysis in terms of energy performance,"energy,energy performance",Target
10.1016/j.egypro.2017.11.156,2017,Modelling and control of a free cooling system for Data Centers,control,Application
10.1016/j.enbuild.2017.09.004,2017,A control-oriented hybrid model for a direct expansion air conditioning system,control,Application
10.1016/j.buildenv.2017.06.010,2017,Occupancy learning-based demand-driven cooling control for office spaces,control,Application
10.1016/j.jobe.2017.04.014,2017,Dead-band vs. machine-learning control systems: Analysis of control benefits and energy efficiency,"energy,energy efficiency,control","Application,Target"
10.1016/j.apenergy.2017.06.060,2017,Energy efficient HVAC control for an IPS-enabled large space in commercial buildings through dynamic spatial occupancy distribution,"building,energy,control","Application,Context,Target"
10.1016/j.enbuild.2017.03.054,2017,Optimization on the performances of a novel bed-based task/ambient conditioning (TAC) system,,
10.1016/j.proeng.2017.10.553,2017,Building Thermal Regime Modeling,building,Context
10.1016/j.buildenv.2017.06.046,2017,An integrated psychological response score of the occupants based on their activities and the indoor environmental quality condition changes,,
10.1016/j.proeng.2017.04.168,2017,Effect of Insulation Ground on Anti-condensation in Rural Residence,,
10.1016/j.enbuild.2017.07.053,2017,HVAC system energy optimization using an adaptive hybrid metaheuristic,energy,Target
10.1016/j.proeng.2017.10.134,2017,Discussion on heating strategies in winter of residential buildings in Shanghai aiming at ultra-low energy target,"building,energy","Context,Target"
10.1016/j.proeng.2017.04.210,2017,Thermal Performance of 6 Star Rated Houses in the Hot and Humid Tropical Climate of Darwin,,
10.1016/j.rser.2017.05.030,2017,Passive cooling potential in buildings under various climatic conditions in India,building,Context
10.1016/j.proeng.2017.10.273,2017,Study on energy consumption of large public building based on sub-metering technology,"building,energy","Context,Target"
10.1016/j.enbuild.2017.08.090,2017,Mixing ventilation coupled with personalized sinusoidal ventilation: Optimal frequency and flow rate for acceptable air quality,,
